index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
2789,2,2,7,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,0,5,6
6460,3,2,7,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1
123,3,3,3,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,1,0,0
2634,2,2,3,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,1,4,6
4756,2,0,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,4,6
1796,2,0,8,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,1,3,0
6675,3,3,0,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6
6399,2,2,7,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1
3102,2,0,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,0
2710,2,2,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,0,4,6
6056,3,3,7,1,4,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
4600,3,0,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,6
4326,2,2,4,1,6,2,0,1,7,0,6,3,0,7,7,0,2,1,2,3,4,6
4997,3,0,3,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,5,3
7268,2,2,7,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,6
765,3,0,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,0,0
1409,3,3,0,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,3,0
7341,4,2,0,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,3
2428,3,0,0,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,0,5,6
5317,0,2,8,0,6,2,0,0,4,0,0,3,3,7,7,0,2,2,5,4,4,2
1745,3,3,8,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,1,3,0
7008,4,3,3,1,6,2,1,0,10,0,6,3,2,7,7,0,2,2,5,7,3,0
3336,2,0,7,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,0,5,6
4883,3,0,9,1,4,2,0,0,7,0,0,2,2,5,5,0,2,1,3,3,5,3
6245,3,2,7,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,6
7691,4,3,7,1,8,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
7643,4,0,3,1,6,2,1,0,7,0,6,2,2,7,7,0,2,2,5,7,2,0
5188,2,2,8,1,6,2,0,1,3,0,6,3,0,7,7,0,2,1,2,3,4,6
4517,2,2,3,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,4,0
7369,2,3,0,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6
7021,3,3,7,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6
6819,3,3,0,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6
1873,3,0,3,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,0,0
2614,3,0,3,0,6,2,0,0,7,1,0,3,3,5,3,0,2,1,5,0,4,6
7783,0,0,3,1,6,2,1,0,10,0,6,3,2,7,7,0,2,2,5,7,2,0
2138,2,2,0,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,1,5,6
798,2,3,8,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,1,4,0
8039,4,3,7,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
5966,2,2,0,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
6103,2,2,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1
6667,2,3,7,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,6
626,3,0,9,0,1,2,1,1,10,1,0,3,3,7,7,0,2,1,5,6,4,6
4591,2,2,3,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,4,0
7367,3,2,9,1,6,2,1,1,10,0,1,1,1,8,8,0,3,1,1,7,1,1
1616,2,3,8,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,1,0,0
1782,2,3,8,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,0,0
2206,2,2,7,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,0,4,6
1890,2,3,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,0,0
790,0,2,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,3,0
6653,2,2,7,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1
7,0,2,8,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,2
2414,2,0,3,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,1,4,6
7872,4,3,8,1,6,2,1,0,7,0,6,2,2,7,7,0,2,2,5,7,2,0
2276,2,0,7,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,0,5,6
2960,2,0,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,0,4,6
7292,3,2,0,1,6,2,0,0,10,0,0,1,1,0,0,0,2,2,5,7,5,6
417,2,3,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,3,4
742,2,2,0,0,0,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,3,0
2127,2,2,3,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,0,4,6
5310,2,2,0,1,4,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3
4588,3,2,3,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,4,6
3593,3,2,3,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,0,5,6
1909,3,3,8,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,3,0
5265,2,2,0,1,4,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
6704,3,3,7,1,4,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3
5438,3,0,3,1,4,2,0,0,7,0,0,2,2,5,5,0,2,1,3,3,4,0
824,2,2,0,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,0,3,3
7387,4,2,7,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
116,5,0,3,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,5,4
1481,2,3,0,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,3,0
1904,2,0,3,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,1,3,0
3216,3,2,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,4,6
7909,2,0,3,1,6,2,1,0,7,0,6,3,3,7,7,0,2,2,5,7,3,0
4669,3,0,3,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,5,0
7286,4,3,7,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
7418,4,0,3,1,6,2,1,0,7,0,6,2,3,7,7,0,2,2,5,7,2,0
3799,3,0,7,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,0,5,6
1024,3,2,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,0,4,4
6557,3,3,0,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
592,2,2,9,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,3,0
8054,2,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,0,1,5,1,4,1
7489,3,2,0,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
2022,2,0,0,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,5,6
3980,3,2,3,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,4,0
1107,3,0,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,0,0
3825,3,0,7,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,5,0,5,6
2508,2,0,3,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,0,4,6
1797,3,3,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,1,0,0
1508,2,0,0,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,0,0
127,3,0,3,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,0,0
4691,3,0,3,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,4,6
7766,4,3,0,1,4,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6
2437,2,0,7,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,4,6
403,0,3,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,2
150,2,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,0
7980,4,3,7,1,4,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,6
6490,3,2,0,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1
5533,2,2,0,1,4,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
5725,3,3,1,0,4,2,0,0,7,1,0,3,3,7,7,0,2,1,5,3,3,0
2444,2,2,0,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,0,4,6
2442,2,0,3,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,5,0,5,6
62,0,3,9,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,3,2
6432,2,2,7,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,3
6352,2,3,0,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1
2544,2,2,3,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,0,5,6
6496,3,3,7,1,3,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
4191,3,0,3,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,4,3
3109,2,0,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,0
3557,2,3,3,1,2,2,1,1,7,0,0,3,3,7,7,0,2,1,5,1,4,6
5055,3,0,9,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,5,3
6287,3,3,0,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6
7197,4,3,0,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
1576,2,3,8,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,3,0
3632,2,3,3,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,0,3,6
4708,3,3,5,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,4,4,0
3590,2,0,5,1,2,2,0,1,4,0,0,3,3,7,7,0,2,1,5,0,3,6
3285,3,2,0,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,1,5,6
2153,3,0,7,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,1,4,6
4332,3,0,9,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,6
3676,3,2,0,0,6,2,0,0,7,1,0,3,3,5,3,0,2,1,5,1,5,6
222,2,2,9,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,1,3,0
7873,4,3,7,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6
6489,2,3,7,1,4,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,3
5906,2,3,1,0,6,2,0,0,10,0,6,3,3,6,6,0,2,2,1,7,1,5
120,2,3,8,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,0,4,0
5781,2,3,5,0,6,2,0,0,9,0,6,3,3,6,7,0,2,2,1,7,1,5
6732,3,3,7,1,3,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,6
6703,3,3,0,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,6
2380,3,0,0,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,0,5,6
3134,2,0,0,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,0,5,6
6735,2,2,7,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3
4289,3,2,3,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,0
2283,3,0,3,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,0,5,6
181,5,0,0,1,6,2,0,1,4,0,3,3,3,7,7,0,2,1,5,1,5,4
7707,4,3,7,1,4,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3
4485,2,2,9,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,5,6
968,2,3,0,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,3,0
627,5,0,3,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,5,4
5641,3,2,9,1,6,2,0,1,10,0,6,2,1,7,0,0,2,1,1,7,4,6
4765,2,0,9,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,4,0
3330,3,2,7,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,0,4,6
7448,4,2,7,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1
7974,0,0,8,1,6,2,1,0,10,0,6,2,3,7,7,0,2,2,5,7,3,0
3454,2,0,8,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,1,3,6
1365,3,0,8,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,1,3,0
5490,2,3,1,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,4,0
4427,2,2,9,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,6
4006,3,0,7,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,4,6
614,2,2,9,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,3,0
5382,3,2,1,0,6,2,0,0,9,0,6,3,3,6,7,0,2,2,1,7,1,5
3078,3,0,3,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,4,3
266,3,3,3,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,0,0
3841,3,0,7,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,1,5,6
3973,3,0,3,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,4,6
1932,2,0,0,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,1,4,6
2199,3,0,3,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6
6689,2,3,7,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6
3190,2,2,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,4,0
1807,2,0,3,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,1,5,6
225,0,2,8,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,3,0
4201,3,0,3,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,5,3
6509,2,0,8,1,6,2,1,0,7,0,6,2,3,7,7,0,2,2,5,7,2,0
5604,4,2,5,0,6,2,0,0,9,0,6,3,3,6,7,0,2,2,1,7,1,5
8056,0,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,1,1,5,8,4,1
4726,2,2,3,1,4,2,0,0,4,0,0,2,2,1,1,0,2,1,3,3,4,3
6827,2,3,3,1,6,2,1,0,10,0,6,2,3,7,7,0,2,2,5,7,2,0
2068,3,3,3,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,1,0,0
4966,4,3,0,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5
6386,3,3,7,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,6
2098,2,3,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,0,3,0
1186,3,3,3,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,0,0
2963,3,0,0,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,1,5,6
4038,2,0,9,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,5,6
2489,2,2,3,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,4,6
5987,3,3,3,0,4,2,0,0,3,1,0,0,3,7,7,0,2,1,5,3,3,0
5851,2,3,3,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,3,0
6022,3,2,7,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1
4803,3,2,3,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,5,0
2186,3,0,3,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,0,5,6
7619,4,3,7,1,3,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,6
2870,2,2,0,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,0,4,6
2349,3,0,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,5,6
6316,3,3,7,1,4,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,3
3730,3,0,7,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,1,5,6
5784,3,2,9,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,5,3
284,0,2,8,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,2,2
5755,2,2,0,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
3306,2,0,8,1,2,2,0,1,7,0,0,3,3,7,7,0,2,1,5,0,3,6
920,3,0,0,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,0,0
5529,2,2,0,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1
7531,2,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,1,1,5,2,1,1
7309,2,0,8,1,6,2,1,0,4,0,6,2,3,7,7,0,2,2,5,7,3,0
4830,3,0,9,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,0
5908,2,3,3,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,4,0
2392,2,2,3,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,0,4,6
2354,2,0,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,5,6
8082,4,3,7,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,3
922,2,2,9,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,2,0
7756,4,2,0,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
1402,2,0,3,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,0,5,6
7881,4,2,7,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,1
4263,2,2,9,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,5,6
2469,2,2,3,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,0,4,6
2273,2,2,7,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,0,5,6
7836,3,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,1,1,1
4108,3,0,3,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,4,0
1546,3,3,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,0,3,4
617,0,2,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,3,0
1092,3,0,3,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,0,0
4186,3,2,0,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,1,5,6
612,3,3,8,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,0,0,0
885,2,3,8,0,0,2,1,1,7,1,0,3,3,7,7,0,2,1,5,6,4,6
5500,2,3,1,0,4,2,0,0,7,1,0,0,3,7,7,0,2,1,5,3,3,4
4953,3,2,3,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,5,3
7446,0,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,0,1,5,2,1,1
7806,3,2,7,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1
3444,2,3,8,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,1,3,6
777,2,2,0,0,0,2,0,0,7,0,5,3,1,7,7,0,2,1,5,1,5,0
1638,3,3,3,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,1,0,0
6082,3,3,0,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1
6448,3,2,0,1,3,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
3252,3,2,3,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,0,5,6
7635,2,2,7,1,5,2,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6
7913,0,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,1,1,5,5,4,1
28,3,0,0,1,6,2,0,1,0,0,3,3,3,7,7,0,2,1,5,0,5,4
5618,2,3,1,0,4,2,0,0,7,1,0,3,0,7,7,0,2,1,5,3,4,4
5162,3,0,0,1,6,2,0,1,10,0,6,2,1,7,8,0,2,1,1,7,4,6
3280,2,0,3,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,4,3
3604,2,2,3,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,4,6
6007,3,2,7,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,3
3393,2,0,3,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,1,3,6
6634,2,3,7,1,4,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1
74,0,3,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,3,0
4611,3,2,1,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5
5405,0,2,5,0,6,2,0,0,5,0,0,3,3,7,7,0,2,2,5,4,4,0
4078,3,2,9,1,4,2,0,0,7,0,0,2,2,5,5,0,2,1,3,3,4,0
3505,3,2,0,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,0,4,6
3143,3,2,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,5,6
2609,2,0,7,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,1,4,6
2227,2,0,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,3,0
2002,3,3,0,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,0,0
6253,2,2,7,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3
1584,3,3,3,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,3,0
1517,3,0,0,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,3,0
4212,3,0,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,4,0
6437,3,3,0,1,4,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
3148,2,0,8,1,2,2,1,1,1,0,0,3,3,7,7,0,2,1,5,1,3,6
1072,2,3,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,3,0
2691,2,2,3,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,0,5,6
1799,3,3,3,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,0,0,0
2820,2,2,0,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,0,4,6
4242,2,0,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,5,6
2633,3,2,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,4,6
3958,3,2,3,0,6,2,0,0,8,1,0,3,3,7,7,0,2,1,5,1,4,6
3404,3,2,7,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,0,5,6
5696,3,2,9,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,5,0
4718,2,0,9,1,4,2,0,0,4,0,0,2,2,1,1,0,2,1,3,3,5,0
7721,2,2,0,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,4,3
3246,2,0,3,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,5,6
4505,2,2,3,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,5,6
2684,2,0,7,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,0,5,6
5719,2,2,0,1,8,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,3
115,2,2,9,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,1,3,0
4384,2,2,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,0
7887,2,2,0,1,6,2,0,0,10,0,0,1,1,0,0,0,2,2,5,7,5,6
7414,2,3,0,1,4,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,6
3702,3,2,7,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,0,5,6
3596,3,2,7,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,0,5,6
5277,4,2,9,1,6,2,0,1,10,0,6,2,1,7,8,0,2,1,1,7,4,6
337,0,3,9,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,0
7073,3,3,2,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,5,3
2687,3,0,0,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,4,6
7156,4,2,7,1,8,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1
4142,3,2,7,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,0,4,6
4843,0,3,8,0,6,2,0,0,4,0,0,3,3,7,7,0,2,2,5,4,4,2
1973,2,0,0,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,0,5,6
753,0,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0
4558,2,2,3,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,5,6
1938,2,3,8,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0
673,2,0,9,0,1,2,1,1,10,1,0,3,3,7,7,0,2,1,5,6,4,6
2712,2,0,7,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,5,6
3511,2,2,3,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,4,6
1201,2,3,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,2,0
4260,3,0,3,1,4,2,0,0,4,0,0,2,2,1,1,0,2,1,3,3,5,0
424,2,3,8,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,2
4421,2,0,9,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,6
3715,3,2,7,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,0,4,6
664,0,3,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,3,0
350,3,3,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,0,0
447,3,2,0,0,1,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,3,0
709,0,2,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,2
7185,0,3,3,1,6,2,1,0,10,0,6,3,3,7,7,0,2,2,5,7,2,0
1924,2,2,7,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,1,4,6
5818,3,3,8,0,4,2,0,0,7,1,0,3,0,7,7,0,2,1,5,3,3,0
1221,2,3,3,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,3,0
3922,3,0,7,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,0,4,6
2766,2,0,3,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,4,6
